host_total_listings_count;accommodates;bedrooms;beds;price;minimum_nights;maximum_nights;number_of_reviews;review_scores_rating;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;review_scores_value;reviews_per_month
2;6;2;3;700;6;14;6;4.83;4.83;4.83;5.0;5.0;4.83;4.83;0.13
2;4;2;2;1100;6;1125;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.02
2;4;2;2;1157;5;1125;6;4.8;4.6;4.6;5.0;5.0;5.0;4.8;0.13
2;3;2;2;700;2;1125;17;4.76;4.88;5.0;5.0;5.0;4.53;4.71;0.36
2;4;2;2;650;2;1124;18;4.83;4.83;4.56;4.67;5.0;4.83;4.67;0.38
2;4;2;3;1714;4;1125;28;4.93;4.96;4.93;5.0;4.96;4.82;4.68;0.61
2;3;2;2;800;6;30;21;5.0;4.95;5.0;4.95;5.0;4.9;4.81;0.45
2;3;2;3;950;5;7;12;4.91;4.91;4.09;4.91;4.82;4.91;4.91;0.32
2;3;2;2;650;4;7;8;4.83;4.83;4.33;5.0;5.0;4.67;4.83;0.17
2;5;2;1;1100;3;1125;16;4.73;5.0;4.4;4.93;5.0;4.87;4.73;0.37
2;4;2;3;900;3;1125;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.02
2;4;2;4;900;3;1125;10;4.9;4.7;4.9;5.0;5.0;4.9;5.0;0.45
2;4;2;2;999;4;1125;28;4.96;5.0;4.82;5.0;5.0;4.89;4.82;0.6
2;4;2;2;1000;1;21;26;4.65;4.85;4.12;4.85;4.92;5.0;4.65;0.86
2;4;2;2;1500;2;30;17;4.88;4.81;4.56;4.63;4.69;4.88;4.69;0.37
2;4;2;2;800;4;28;34;4.88;4.91;4.68;4.94;4.94;4.79;4.82;0.74
2;3;2;3;1150;2;21;11;4.33;3.78;3.67;4.89;4.89;4.56;4.0;0.25
2;4;2;2;950;5;1125;7;4.33;4.67;4.0;4.83;5.0;4.67;4.5;0.17
2;4;2;2;2359;7;1125;9;4.89;5.0;4.89;5.0;4.89;4.67;4.78;0.24
2;6;2;2;2200;2;30;0;;;;;;;;
2;4;2;1;1800;4;1125;13;4.85;4.85;4.46;4.92;4.92;4.92;4.85;0.35
2;6;2;4;814;5;7;9;4.89;5.0;5.0;4.78;5.0;4.67;4.78;0.26
2;4;2;2;899;7;1125;3;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.07
2;4;2;2;728;2;14;11;4.82;4.82;4.82;4.82;4.82;4.64;4.64;0.3
2;4;2;2;1190;4;13;2;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.06
2;6;2;3;1029;5;1125;17;5.0;5.0;5.0;4.88;4.94;5.0;4.88;0.5
2;4;2;2;1657;2;35;145;4.9;4.91;4.8;4.92;4.97;4.99;4.72;3.6
2;2;2;2;1299;3;1124;3;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.36
2;4;2;2;500;2;1125;3;4.67;4.33;3.67;5.0;5.0;5.0;5.0;0.07
2;4;2;2;650;2;1125;13;5.0;4.85;4.69;4.92;5.0;4.85;4.85;0.34
2;3;2;2;1629;3;21;15;5.0;5.0;4.93;5.0;5.0;4.93;4.67;0.39
2;4;2;2;900;7;1125;6;5.0;5.0;4.67;5.0;4.83;4.67;4.67;0.18
2;4;2;2;699;2;1125;4;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.11
2;4;2;2;1057;2;1125;22;4.95;5.0;4.86;5.0;5.0;5.0;4.91;0.58
2;4;2;2;1000;2;1125;7;5.0;5.0;4.83;5.0;5.0;5.0;5.0;0.19
2;4;2;2;1250;3;7;0;;;;;;;;
2;5;2;3;1500;5;1125;0;;;;;;;;
2;4;2;4;1200;4;1125;18;4.94;4.94;5.0;5.0;5.0;4.83;4.78;0.48
2;4;2;3;714;3;28;3;4.33;5.0;4.67;5.0;5.0;4.33;4.33;0.09
2;4;2;1;780;2;1125;7;5.0;5.0;5.0;5.0;5.0;5.0;4.71;0.19
2;4;2;2;1700;6;80;6;4.67;4.67;4.33;4.5;4.67;4.83;4.67;0.17
2;5;2;2;1744;2;1125;9;4.78;4.67;5.0;4.78;5.0;5.0;4.67;0.25
2;3;2;2;1200;1;1;3;4.33;5.0;4.0;4.33;4.67;4.33;5.0;0.09
2;3;2;2;900;2;1125;2;4.5;5.0;4.5;5.0;5.0;5.0;4.0;0.06
2;6;2;2;1087;7;10;10;4.9;5.0;4.7;4.8;5.0;4.8;4.9;0.29
2;4;2;2;929;4;1125;34;4.59;4.82;4.74;4.94;4.94;4.79;4.5;0.94
2;4;2;4;1400;2;14;9;4.56;4.67;4.11;4.67;5.0;4.89;4.67;0.26
2;4;2;2;1550;2;11;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;1.0
2;4;2;1;2000;2;1125;17;4.07;3.93;3.67;4.73;4.67;4.8;4.07;0.49
2;4;2;2;1557;3;1125;3;5.0;5.0;5.0;5.0;5.0;4.5;4.5;0.09
2;4;2;2;500;4;30;2;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.07
2;4;2;2;495;4;1125;5;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.14
2;6;2;5;62000;3;25;3;4.67;5.0;4.33;5.0;5.0;5.0;5.0;0.09
2;2;2;3;400;5;13;5;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.14
2;4;2;3;899;2;7;9;4.22;4.22;3.89;4.67;4.89;4.78;4.22;0.26
2;4;2;2;950;3;7;0;;;;;;;;
2;6;2;2;1549;5;14;10;4.6;4.7;4.8;4.8;5.0;5.0;4.7;0.29
2;4;2;2;1579;3;1125;20;5.0;4.95;4.85;4.95;5.0;4.95;4.9;0.59
2;6;2;4;800;4;12;3;5.0;4.67;5.0;5.0;5.0;5.0;5.0;0.09
2;4;2;3;1191;2;12;10;5.0;5.0;4.9;4.8;4.9;4.9;5.0;0.29
2;6;2;4;1500;2;14;14;4.5;4.36;4.21;4.86;4.86;4.29;4.36;0.41
2;3;2;1;749;6;1125;3;5.0;4.67;4.33;5.0;5.0;4.67;5.0;0.09
2;3;2;1;1044;3;1125;2;5.0;5.0;5.0;5.0;5.0;4.5;4.5;0.06
2;4;2;2;1000;3;14;0;;;;;;;;
2;4;2;2;800;5;20;5;5.0;5.0;4.4;4.8;5.0;5.0;5.0;0.16
2;4;2;2;1770;2;30;2;5.0;5.0;4.5;5.0;5.0;5.0;5.0;0.06
2;5;2;2;1029;1;1125;13;5.0;4.82;4.91;4.55;5.0;5.0;5.0;0.47
2;4;2;2;1692;2;38;31;4.97;4.97;4.87;5.0;4.94;5.0;4.9;1.01
2;3;2;2;850;2;14;0;;;;;;;;
2;5;2;2;1100;3;1125;8;5.0;5.0;4.5;4.88;4.88;4.88;4.88;0.26
2;4;2;2;2900;4;1125;8;5.0;5.0;5.0;5.0;5.0;5.0;4.88;0.29
2;3;2;3;600;1;1125;31;4.52;4.52;4.55;4.81;4.94;4.58;4.58;1.05
2;6;2;5;950;3;1125;4;5.0;5.0;4.5;5.0;5.0;5.0;5.0;0.83
2;4;2;3;1145;3;1125;2;5.0;5.0;5.0;5.0;5.0;4.5;5.0;0.2
2;4;2;2;980;3;1125;19;4.84;4.89;4.53;4.89;4.95;4.84;4.68;0.68
2;4;2;2;800;3;10;9;4.89;5.0;4.78;4.89;4.89;4.78;4.67;0.32
2;5;2;2;1500;3;1125;14;4.93;4.86;4.93;5.0;4.86;5.0;4.79;0.51
2;4;2;2;2000;15;365;4;5.0;4.75;5.0;4.75;5.0;4.75;5.0;0.14
2;4;2;2;1000;2;1125;0;;;;;;;;
2;3;2;2;1180;2;35;13;5.0;5.0;4.92;5.0;5.0;4.92;4.85;0.48
2;3;2;1;1700;1;1125;0;;;;;;;;
2;3;2;2;950;4;21;6;5.0;5.0;4.83;4.83;5.0;4.5;4.5;0.22
2;3;2;1;1500;5;1125;0;;;;;;;;
2;3;2;3;1044;3;30;6;5.0;4.83;4.83;4.83;5.0;4.67;5.0;0.29
2;5;2;2;1500;1;1125;3;4.67;4.33;4.33;5.0;5.0;4.67;4.33;0.31
2;4;2;3;2500;2;1125;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.09
2;4;2;2;2000;1;1125;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.05
2;4;2;4;850;2;5;2;5.0;4.5;4.5;5.0;5.0;5.0;5.0;0.1
2;6;2;3;1177;5;7;10;4.9;5.0;4.8;5.0;5.0;4.9;4.9;1.03
2;4;2;2;1250;3;1125;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.1
2;6;2;3;4922;1;1125;110;4.76;4.78;4.82;4.85;4.86;4.93;4.65;4.93
2;6;2;3;4372;1;1125;22;4.55;4.59;4.77;4.73;4.5;4.82;4.45;0.93
2;4;2;2;950;25;1125;4;4.75;5.0;4.5;5.0;5.0;5.0;4.75;0.18
2;3;2;2;750;14;90;4;5.0;4.75;5.0;5.0;4.75;5.0;4.75;0.18
2;4;2;2;980;2;8;10;4.7;4.8;4.6;4.8;4.9;5.0;4.9;0.46
2;8;2;7;1500;1;1125;19;5.0;4.84;4.84;5.0;5.0;5.0;4.74;0.83
2;4;2;2;1400;3;1125;9;4.78;5.0;4.67;4.78;4.89;5.0;5.0;0.41
2;4;2;1;2450;2;14;0;;;;;;;;
2;4;2;2;925;3;1125;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.04
2;7;2;5;725;2;1125;16;4.94;4.94;4.63;5.0;4.94;4.88;4.94;0.7
2;4;2;1;900;4;30;4;5.0;5.0;5.0;4.75;5.0;5.0;4.75;0.18
2;2;2;1;700;2;1125;0;;;;;;;;
2;2;2;2;500;1;1125;3;3.67;4.33;3.67;4.33;3.67;4.33;3.67;0.14
2;4;2;1;1000;7;1125;2;4.5;4.5;4.5;5.0;5.0;4.5;5.0;0.09
2;3;2;2;850;3;1125;6;5.0;5.0;4.67;5.0;5.0;5.0;5.0;0.36
2;4;2;2;2200;2;1125;15;4.67;4.6;4.53;4.93;4.93;5.0;4.53;0.69
2;2;2;2;514;14;30;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;1.0
2;4;2;2;1436;2;1125;2;5.0;4.5;5.0;5.0;5.0;5.0;5.0;0.98
2;3;2;1;890;2;1125;0;;;;;;;;
2;5;2;3;1300;4;29;0;;;;;;;;
2;3;2;2;900;2;1125;0;;;;;;;;
2;4;2;4;631;3;1125;14;4.93;4.93;4.21;4.93;5.0;4.86;4.86;0.95
2;4;2;2;600;3;1125;4;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.23
2;2;2;2;580;3;1125;18;4.83;4.83;4.67;4.94;5.0;4.72;4.78;1.04
2;2;2;2;1116;10;1125;0;;;;;;;;
2;4;2;2;537;5;19;9;4.44;4.56;4.33;4.89;4.67;4.44;4.44;0.95
2;5;2;3;850;3;365;0;;;;;;;;
2;3;2;3;1000;3;1125;0;;;;;;;;
2;4;2;3;1000;7;62;1;5.0;5.0;5.0;5.0;5.0;4.0;4.0;0.09
2;2;2;3;3133;6;30;0;;;;;;;;
2;4;2;4;1200;3;1125;3;5.0;5.0;5.0;5.0;5.0;4.67;5.0;0.3
2;4;2;2;850;4;10;2;5.0;5.0;4.5;4.0;4.5;4.5;4.5;0.2
2;4;2;2;900;7;30;13;4.69;4.69;4.62;4.69;4.69;4.62;4.69;1.12
2;4;2;2;800;14;1125;3;5.0;5.0;5.0;5.0;4.67;4.67;4.67;0.3
2;4;2;2;1279;2;365;13;4.92;4.92;4.92;5.0;5.0;4.92;5.0;1.21
2;4;2;2;1930;2;10;19;4.79;5.0;4.63;4.89;5.0;5.0;4.79;1.98
2;4;2;2;1400;2;1125;8;4.88;5.0;4.5;5.0;5.0;5.0;4.88;1.06
2;4;2;2;1650;5;1125;3;4.67;4.33;4.33;4.33;5.0;4.67;4.67;0.31
2;4;2;3;1000;3;7;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.1
2;3;2;2;1000;7;21;6;4.83;4.83;4.83;4.83;4.83;4.5;4.5;0.58
2;4;2;2;2850;7;14;0;;;;;;;;
2;5;2;2;629;2;1125;6;5.0;5.0;4.83;5.0;4.67;4.83;4.83;0.57
2;5;2;5;1700;2;365;6;5.0;5.0;4.83;5.0;5.0;5.0;4.83;0.6
2;5;2;4;890;5;1125;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.14
2;2;2;2;550;4;365;4;5.0;4.75;5.0;4.75;5.0;5.0;5.0;0.47
2;4;2;2;899;2;14;3;4.67;4.67;4.67;4.67;4.67;5.0;4.67;0.31
2;4;2;1;1164;2;365;0;;;;;;;;
2;2;2;1;350;22;30;3;5.0;4.67;4.33;5.0;5.0;5.0;4.67;0.32
2;4;2;1;550;5;365;2;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.28
2;4;2;2;1170;3;100;0;;;;;;;;
2;5;2;1;1900;3;365;0;;;;;;;;
2;4;2;2;1139;3;20;27;4.85;4.81;4.56;4.89;4.81;4.7;4.67;3.68
2;5;2;3;999;5;365;3;5.0;5.0;5.0;5.0;5.0;4.67;5.0;0.42
2;4;2;2;1100;3;365;3;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.46
2;2;2;4;1200;2;1125;2;5.0;4.5;4.5;4.5;4.5;5.0;4.5;0.4
2;4;2;1;1200;2;365;2;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.54
2;4;2;2;1200;3;1125;2;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.58
2;3;2;2;2237;2;1125;8;5.0;4.88;4.88;5.0;5.0;5.0;5.0;2.47
2;5;2;3;1680;3;30;2;5.0;5.0;4.5;5.0;5.0;5.0;4.5;1.36
2;3;2;2;1350;2;365;1;3.0;4.0;5.0;5.0;3.0;5.0;4.0;0.39
2;4;2;2;950;2;365;0;;;;;;;;
2;4;2;2;1250;6;30;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.64
2;4;2;2;1392;1;365;0;;;;;;;;
2;5;2;3;993;3;365;8;4.88;5.0;5.0;5.0;5.0;4.88;4.88;4.53
2;4;2;2;1375;1;365;0;;;;;;;;
2;4;2;2;900;4;14;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;1.0
2;4;2;3;4438;2;365;0;;;;;;;;
2;4;2;2;1325;1;365;0;;;;;;;;
2;4;2;2;1000;1;365;0;;;;;;;;
2;4;2;2;1700;7;1125;0;;;;;;;;
2;5;2;2;850;5;30;0;;;;;;;;
2;6;2;3;1600;4;365;0;;;;;;;;
2;4;2;2;1080;7;21;0;;;;;;;;
2;4;2;2;1500;1;365;0;;;;;;;;
2;6;2;2;1200;1;365;0;;;;;;;;
2;4;2;2;757;2;365;0;;;;;;;;
2;4;2;3;1000;4;14;0;;;;;;;;
2;4;2;2;2800;1;365;0;;;;;;;;
2;5;2;2;2800;4;7;0;;;;;;;;
2;4;2;4;765;4;30;8;4.63;4.88;4.63;5.0;5.0;4.29;4.71;0.13
2;5;2;2;1500;14;24;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.03
2;5;2;3;2079;2;1125;8;5.0;4.63;4.13;5.0;5.0;4.88;4.5;0.35
1;3;2;2;1000;21;365;0;;;;;;;;
1;6;2;6;800;1;1125;1;5.0;5.0;5.0;5.0;5.0;3.0;5.0;0.02
1;4;2;4;650;2;30;17;4.94;4.94;4.94;4.82;5.0;4.94;4.94;0.4
1;2;2;2;1600;5;1125;16;4.64;4.86;4.64;4.71;4.79;4.71;4.71;0.28
1;4;2;4;650;1;1125;31;4.9;4.97;4.93;5.0;5.0;4.72;4.93;0.75
1;4;2;4;490;1;1125;147;4.55;4.79;4.39;4.9;4.86;4.72;4.62;2.65
1;5;2;3;850;5;60;30;4.83;4.93;4.66;5.0;5.0;5.0;4.82;0.42
1;4;2;4;900;2;5;34;4.97;5.0;4.91;5.0;4.97;4.85;4.91;0.55
1;2;2;2;950;3;1125;48;4.85;4.9;4.92;4.98;4.89;4.91;4.77;0.67
1;4;2;2;995;5;1125;3;5.0;4.5;4.5;5.0;4.5;5.0;4.5;0.05
1;6;2;2;1600;7;28;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.13
1;4;2;4;950;7;20;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.03
1;6;2;4;950;5;1125;6;4.6;5.0;4.2;5.0;5.0;5.0;4.6;0.16
1;4;2;4;1195;2;1125;159;4.47;4.56;4.68;4.84;4.69;4.56;4.46;2.62
1;5;2;3;750;3;19;2;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.06
1;4;2;2;617;100;1125;7;4.57;4.75;4.5;5.0;5.0;4.5;4.5;0.05
1;4;2;3;2646;5;21;11;5.0;4.78;5.0;5.0;5.0;4.89;4.78;0.08
1;6;2;6;1339;3;21;14;4.75;4.69;4.62;5.0;4.92;4.85;4.38;0.1
1;3;2;2;1029;3;28;46;4.96;4.96;4.93;4.96;5.0;4.96;4.89;0.65
1;4;2;2;2269;3;21;150;4.83;4.86;4.28;4.87;4.9;4.88;4.59;1.15
1;5;2;3;3094;3;1125;60;4.84;4.93;4.71;4.85;4.92;4.93;4.71;0.49
1;4;2;1;1000;6;40;3;4.67;5.0;4.67;5.0;5.0;4.67;4.33;0.03
1;4;2;3;978;4;100;85;4.7;4.78;4.51;4.91;4.98;4.85;4.63;0.69
1;4;2;1;707;3;21;43;4.59;4.69;4.33;4.64;4.88;4.81;4.6;0.35
1;6;2;5;938;7;50;27;4.88;4.96;4.62;5.0;5.0;4.88;4.81;0.31
1;6;2;3;1400;5;10;18;5.0;5.0;4.88;5.0;5.0;4.88;4.88;0.18
1;4;2;2;982;3;20;20;4.61;4.78;4.39;4.83;4.83;4.94;4.33;0.18
1;5;2;3;1741;7;30;27;4.96;5.0;4.73;5.0;5.0;4.85;4.84;0.22
1;3;2;1;800;4;31;14;4.85;4.92;4.31;5.0;4.92;4.85;4.69;0.13
1;5;2;3;1116;5;1125;33;4.78;4.97;4.77;5.0;5.0;4.8;4.86;0.28
1;5;2;2;1190;4;30;27;4.92;4.72;4.68;4.92;4.92;5.0;4.76;0.22
1;3;2;3;1100;6;62;57;4.89;4.94;4.98;4.92;4.89;4.92;4.85;0.48
1;4;2;2;1200;2;1125;28;4.96;4.96;5.0;4.86;5.0;4.86;4.86;0.26
1;6;2;2;1313;2;1125;109;4.55;4.65;4.19;4.6;4.65;4.75;4.58;0.91
1;4;2;5;599;2;7;23;4.61;4.89;4.83;5.0;4.89;4.61;4.67;0.2
1;3;2;2;850;2;7;24;5.0;4.86;4.82;5.0;5.0;4.82;4.77;0.21
1;3;2;3;679;4;14;32;4.93;4.93;4.93;5.0;5.0;4.81;4.86;0.27
1;4;2;2;1080;1;14;26;4.59;4.63;4.25;4.88;4.88;4.46;4.63;0.22
1;3;2;2;900;4;120;131;4.87;4.87;4.83;4.82;4.86;4.81;4.78;1.11
1;3;2;2;700;1;1125;2;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.03
1;4;2;2;1339;2;10;27;4.72;4.88;4.96;4.88;4.83;4.92;4.75;0.28
1;4;2;4;1943;2;31;15;5.0;4.93;4.86;4.93;5.0;5.0;4.86;0.32
1;3;2;2;1200;3;7;45;4.84;4.93;4.9;4.85;4.9;4.78;4.76;0.38
1;3;2;2;1000;5;22;19;4.89;5.0;4.94;4.94;4.94;4.82;4.76;0.16
1;3;2;1;1393;4;7;54;4.88;4.96;4.62;4.98;4.96;4.85;4.74;0.5
1;4;2;2;1116;3;1125;99;4.45;4.64;4.17;4.65;4.64;4.56;4.54;0.84
1;6;2;3;1350;3;30;144;4.59;4.67;4.45;4.86;4.85;4.33;4.38;1.23
1;3;2;2;1000;3;1125;15;4.83;4.77;5.0;5.0;5.0;5.0;4.92;0.15
1;4;2;2;1150;4;60;24;4.67;4.81;4.29;4.9;4.9;4.9;4.57;0.24
1;6;2;3;1000;7;1125;17;4.88;5.0;4.71;5.0;5.0;4.82;4.88;0.15
1;3;2;2;775;7;30;15;4.87;4.87;4.67;5.0;4.93;5.0;4.73;0.14
1;2;2;1;1000;360;730;0;;;;;;;;
1;4;2;3;975;7;40;2;5.0;5.0;4.5;5.0;5.0;5.0;4.5;0.05
1;4;2;2;1741;3;14;118;4.92;4.91;4.7;4.96;4.94;4.99;4.72;1.04
1;4;2;3;744;2;1125;25;4.54;4.75;4.21;4.96;5.0;4.83;4.42;0.22
1;3;2;2;950;2;30;54;4.86;4.94;4.92;4.94;4.92;4.94;4.89;0.63
1;5;2;4;1400;3;1125;55;4.96;4.92;4.96;4.98;5.0;5.0;4.91;0.51
1;4;2;4;1147;3;1125;13;4.92;4.92;4.77;4.92;5.0;5.0;4.85;0.14
1;3;2;2;1050;5;1125;1;5.0;4.0;5.0;5.0;5.0;5.0;5.0;0.02
1;5;2;2;6000;3;16;58;4.75;4.95;4.87;4.95;4.89;4.93;4.75;0.59
1;2;2;2;900;3;60;36;4.82;4.78;4.84;4.97;4.94;4.88;4.67;0.33
1;4;2;2;893;14;365;63;4.64;4.78;4.64;4.86;4.83;4.63;4.49;0.59
1;4;2;2;850;4;14;53;4.74;4.72;4.58;4.87;4.91;4.66;4.74;0.47
1;4;2;2;1480;4;20;135;4.8;4.85;4.61;4.86;4.87;4.93;4.63;1.21
1;4;2;2;1200;5;552;101;4.79;4.83;4.71;4.91;4.89;4.94;4.8;0.9
1;4;2;1;1371;5;30;11;5.0;4.9;4.9;5.0;5.0;4.7;5.0;0.21
1;4;2;1;900;3;14;10;4.78;4.67;4.78;4.78;4.89;4.78;4.78;0.11
1;3;2;2;750;2;28;47;4.82;4.89;4.76;4.82;4.89;4.67;4.71;0.48
1;4;2;2;1220;4;30;30;4.9;4.93;4.79;5.0;5.0;4.97;4.86;0.27
1;4;2;2;850;3;10;25;4.67;4.58;4.63;4.83;5.0;4.63;4.58;0.22
1;4;2;2;1000;2;17;89;4.62;4.77;4.67;4.91;4.91;4.72;4.58;0.8
1;3;2;2;750;2;999;43;4.88;4.95;4.83;4.9;4.93;4.83;4.79;0.39
1;4;2;2;1195;5;70;121;4.95;4.94;4.96;4.98;4.94;4.94;4.83;1.1
1;4;2;2;1050;3;21;11;4.91;5.0;4.91;5.0;5.0;4.82;4.73;0.12
1;4;2;2;2286;2;60;24;4.67;4.83;4.5;4.79;5.0;4.96;4.71;0.3
1;5;2;5;2446;1;10;50;4.91;4.94;4.94;5.0;5.0;4.79;4.72;0.45
1;6;2;5;1500;3;1125;78;4.7;4.76;4.79;4.89;4.85;4.77;4.59;0.71
1;5;2;2;1151;2;14;126;4.63;4.71;4.55;4.94;4.94;4.69;4.6;1.14
1;4;2;2;707;3;14;14;4.85;4.85;4.92;4.31;4.69;4.77;4.92;0.13
1;3;2;2;1332;5;70;107;4.75;4.88;4.7;4.89;4.94;4.43;4.61;0.99
1;4;2;2;2029;2;1125;30;5.0;4.97;4.9;4.9;4.93;4.9;4.9;0.35
1;4;2;2;1200;2;20;40;4.89;4.95;4.51;4.95;4.97;4.97;4.78;0.36
1;4;2;2;1100;2;1125;0;;;;;;;;
1;4;2;4;989;3;1125;8;4.75;4.88;4.63;5.0;4.88;4.63;4.63;0.08
1;5;2;2;1300;3;1125;48;4.93;5.0;4.8;4.91;4.95;4.86;4.84;0.45
1;6;2;4;770;7;14;3;5.0;5.0;5.0;5.0;5.0;5.0;4.67;0.04
1;3;2;2;650;5;14;11;4.91;5.0;5.0;5.0;5.0;4.7;4.9;0.1
1;4;2;2;1495;3;1125;0;;;;;;;;
1;3;2;2;600;91;92;27;4.92;4.88;4.65;5.0;4.96;4.85;4.92;0.25
1;4;2;4;1600;2;50;27;4.67;4.73;4.82;5.0;5.0;4.91;4.64;0.25
1;4;2;4;1200;15;28;10;4.56;4.78;4.67;4.67;4.89;4.56;4.78;0.1
1;4;2;4;1050;7;1125;32;4.77;4.74;4.74;4.77;4.9;4.84;4.74;0.3
1;3;2;2;900;5;365;32;4.81;4.81;4.68;4.87;4.93;4.9;4.83;0.3
1;4;2;4;3500;5;1125;2;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.02
1;3;2;3;700;3;30;2;5.0;5.0;4.5;5.0;5.0;4.5;3.0;0.02
1;4;2;5;1500;3;13;14;4.71;4.86;4.86;4.93;5.0;4.82;4.67;0.15
1;4;2;2;800;2;14;47;4.53;4.76;4.7;4.74;4.89;4.8;4.5;0.51
1;4;2;2;2500;4;1125;21;4.8;4.88;4.72;4.86;4.94;4.93;4.71;0.27
1;4;2;2;900;3;10;16;4.63;4.81;4.31;4.69;4.88;4.81;4.75;0.17
1;4;2;2;3214;2;1125;24;4.88;5.0;4.83;5.0;5.0;5.0;4.91;0.28
1;3;2;1;1227;3;1125;32;4.63;4.88;4.41;4.97;4.88;4.97;4.56;0.3
1;4;2;3;750;3;1125;48;4.84;4.8;4.84;4.95;4.95;4.68;4.76;0.45
1;4;2;3;950;7;28;43;4.81;4.9;4.73;4.9;4.98;4.93;4.88;0.4
1;3;2;2;1450;4;1125;2;4.0;4.5;4.0;5.0;5.0;4.0;4.5;0.02
1;5;2;2;1300;4;1125;11;4.82;5.0;5.0;5.0;5.0;4.9;5.0;0.11
1;3;2;3;595;2;14;24;4.76;4.91;4.68;4.95;4.95;4.77;4.73;0.22
1;5;2;6;700;6;1125;43;4.84;4.9;4.64;4.98;5.0;4.98;4.95;0.47
1;4;2;2;2000;3;10;100;4.91;4.83;4.81;4.9;4.96;5.0;4.74;0.93
1;6;2;5;1750;1;1125;31;4.84;4.9;4.87;5.0;5.0;4.93;4.83;0.42
1;4;2;2;850;3;30;20;4.95;5.0;4.75;4.95;5.0;4.95;4.95;0.24
1;2;2;1;500;4;31;24;4.79;4.92;4.79;4.88;4.92;4.67;4.79;0.23
1;5;2;2;2200;3;7;36;4.85;4.85;4.88;4.94;4.91;4.94;4.83;0.34
1;4;2;3;840;600;900;19;4.61;4.56;4.56;4.94;4.89;4.78;4.56;0.18
1;5;2;2;818;6;28;22;4.76;4.81;4.76;4.9;4.86;4.76;4.76;0.23
1;2;2;4;1100;3;1125;5;5.0;5.0;5.0;4.4;5.0;5.0;5.0;0.08
1;4;2;3;1700;4;120;75;4.74;4.89;4.77;4.85;4.93;4.92;4.7;0.72
1;3;2;2;600;2;1125;129;4.56;4.54;4.23;4.85;4.81;4.69;4.6;1.32
1;2;2;1;387;8;20;14;5.0;4.91;4.91;4.82;5.0;4.64;4.91;0.13
1;4;2;2;1250;2;21;1;5.0;;;;;;;0.01
1;4;2;4;1150;3;1125;68;4.92;4.98;5.0;4.95;4.98;4.91;4.78;0.65
1;4;2;2;947;300;365;43;4.73;4.78;4.75;4.97;4.88;4.64;4.64;0.55
1;3;2;2;679;3;12;18;4.53;4.53;3.82;4.82;4.82;4.94;4.76;0.25
1;4;2;3;1200;2;30;10;5.0;4.8;4.7;4.6;4.9;4.9;4.7;0.27
1;4;2;2;1245;2;7;67;4.92;4.95;4.94;4.97;4.97;4.92;4.81;0.64
1;5;2;3;1500;2;1125;14;5.0;5.0;5.0;5.0;5.0;4.86;4.71;0.2
1;2;2;1;780;4;40;17;4.07;4.46;3.69;4.69;4.62;4.92;4.17;0.2
1;4;2;2;1643;2;100;41;4.74;4.74;4.71;4.76;4.68;4.97;4.68;0.46
1;5;2;2;908;5;40;105;4.81;4.91;4.65;4.9;4.96;4.97;4.79;1.03
1;4;2;3;750;7;30;4;4.75;5.0;5.0;5.0;5.0;5.0;4.75;0.06
1;6;2;4;800;3;10;34;4.76;4.94;4.82;5.0;5.0;4.64;4.58;0.54
1;3;2;2;895;3;1125;23;4.79;4.95;4.42;4.89;4.89;4.95;4.74;0.28
1;2;2;1;1200;5;1125;24;4.96;4.96;4.83;4.92;5.0;4.92;4.79;0.65
