Road name;Road Number;Type;m2;Build Year;ZipCode;City;Date of Sale;Type of Sale;Price
Tuborgvej  ;54;Lejlighed;54;1932;2900;Hellerup;20-07-15;Alm. Salg;1700000
Tuborgvej  ;54;Lejlighed;87;1932;2900;Hellerup;12-05-15;Alm. Salg;2815000
Tuborgvej  ;54;Lejlighed;63;1932;2900;Hellerup;29-12-10;Alm. Salg;1575000
Tuborgvej  ;54;Lejlighed;54;1932;2900;Hellerup;10-04-12;Alm. Salg;1340000
Tuborgvej  ;54;Lejlighed;63;1932;2900;Hellerup;04-02-12;Alm. Salg;1435000
Tuborgvej  ;30;Villa;147;1947;2900;Hellerup;22-01-15;Fam. Salg;2337500
Tuborgvej  ;28;Villa;186;1949;2900;Hellerup;03-04-12;Alm. Salg;4700000
Tuborgvej  ;25;Lejlighed;66;1978;2900;Hellerup;08-03-10;Alm. Salg;995000
Tuborgvej  ;25;Lejlighed;69;1978;2900;Hellerup;15-09-15;Alm. Salg;1625000
Tuborgvej  ;25;Lejlighed;66;1978;2900;Hellerup;05-07-13;Alm. Salg;2000000
Tuborgvej  ;25;Lejlighed;69;1978;2900;Hellerup;11-08-15;Alm. Salg;1750000
Tuborgvej  ;25;Lejlighed;66;1978;2900;Hellerup;31-07-14;Alm. Salg;1180000
Tuborgvej  ;25;Lejlighed;69;1978;2900;Hellerup;19-07-11;Alm. Salg;1345000
Tuborgvej  ;25;Lejlighed;69;1978;2900;Hellerup;29-07-15;Alm. Salg;1425000
Tuborgvej  ;25;Lejlighed;69;1978;2900;Hellerup;15-05-14;Alm. Salg;1190000
Tuborgvej  ;25;Lejlighed;66;1978;2900;Hellerup;27-11-12;Alm. Salg;1070000
Tuborgvej  ;25;Lejlighed;66;1978;2900;Hellerup;12-11-12;Fam. Salg;550000
Tuborgvej  ;25;Lejlighed;69;1978;2900;Hellerup;26-01-12;Alm. Salg;850000
Tuborgvej  ;25;Lejlighed;69;1978;2900;Hellerup;09-03-12;Alm. Salg;755000
Tuborgvej  ;25;Lejlighed;66;1978;2900;Hellerup;19-07-12;Alm. Salg;776000
Tuborgvej  ;25;Lejlighed;69;1978;2900;Hellerup;19-09-14;Alm. Salg;1400000
Tuborgvej  ;23;Lejlighed;69;1978;2900;Hellerup;04-06-10;Alm. Salg;1000000
Tuborgvej  ;23;Lejlighed;69;1978;2900;Hellerup;19-07-12;Alm. Salg;1200000
Tuborgvej  ;23;Lejlighed;66;1978;2900;Hellerup;20-12-13;Alm. Salg;1466000
Tuborgvej  ;23;Lejlighed;66;1978;2900;Hellerup;17-01-15;Alm. Salg;1600000
Tuborgvej  ;23;Lejlighed;69;1978;2900;Hellerup;28-06-10;Alm. Salg;1175000
Tuborgvej  ;23;Lejlighed;69;1978;2900;Hellerup;06-05-12;Alm. Salg;1400000
Tuborgvej  ;23;Lejlighed;69;1978;2900;Hellerup;20-09-12;Alm. Salg;1400000
Tuborgvej  ;23;Lejlighed;66;1978;2900;Hellerup;15-09-14;Alm. Salg;1395000
Tuborgvej  ;23;Lejlighed;69;1978;2900;Hellerup;19-06-14;Alm. Salg;1150000
Tuborgvej  ;23;Lejlighed;66;1978;2900;Hellerup;27-11-14;Alm. Salg;1400000
Tuborgvej  ;23;Lejlighed;69;1978;2900;Hellerup;21-12-11;Alm. Salg;1200000
Tuborgvej  ;21;Lejlighed;87;1978;2900;Hellerup;29-09-14;Alm. Salg;2350000
Tuborgvej  ;21;Lejlighed;80;1978;2900;Hellerup;28-04-11;Alm. Salg;2500000
Tuborgvej  ;21;Lejlighed;69;1978;2900;Hellerup;17-03-10;Alm. Salg;1075000
Tuborgvej  ;21;Lejlighed;69;1978;2900;Hellerup;27-01-12;Alm. Salg;1445000
Tuborgvej  ;21;Lejlighed;80;1978;2900;Hellerup;05-10-13;Alm. Salg;2250000
Tuborgvej  ;21;Lejlighed;69;1978;2900;Hellerup;26-02-14;Alm. Salg;1250000
Tuborgvej  ;21;Lejlighed;87;1978;2900;Hellerup;13-10-10;Alm. Salg;2500000
Tuborgvej  ;21;Lejlighed;69;1978;2900;Hellerup;19-11-14;Alm. Salg;1520000
Tuborgvej  ;21;Lejlighed;66;1978;2900;Hellerup;29-05-12;Alm. Salg;1300000
Tuborgvej  ;21;Lejlighed;69;1978;2900;Hellerup;14-05-13;Alm. Salg;1140000
Tuborgvej  ;21;Lejlighed;69;1978;2900;Hellerup;07-02-11;Alm. Salg;1150000
Tuborgvej  ;21;Lejlighed;66;1978;2900;Hellerup;20-08-10;Alm. Salg;1250000
Tuborgvej  ;21;Lejlighed;80;1978;2900;Hellerup;12-03-14;Alm. Salg;2050000
Tuborgvej  ;21;Lejlighed;69;1978;2900;Hellerup;16-03-15;Alm. Salg;1950000
Tuborgvej  ;19;Lejlighed;87;1978;2900;Hellerup;27-11-12;Alm. Salg;2550000
Tuborgvej  ;19;Lejlighed;69;1978;2900;Hellerup;17-12-13;Alm. Salg;1400000
Tuborgvej  ;19;Lejlighed;87;1978;2900;Hellerup;26-11-13;Alm. Salg;1995000
Tuborgvej  ;19;Lejlighed;80;1978;2900;Hellerup;03-10-11;Alm. Salg;2500000
Tuborgvej  ;19;Lejlighed;66;1978;2900;Hellerup;18-03-13;Alm. Salg;1420000
Tuborgvej  ;19;Lejlighed;87;1978;2900;Hellerup;13-08-13;Alm. Salg;2100000
Tuborgvej  ;19;Lejlighed;87;1978;2900;Hellerup;28-05-14;Alm. Salg;1650000
Tuborgvej  ;19;Lejlighed;80;1978;2900;Hellerup;30-01-10;Alm. Salg;2300000
Tuborgvej  ;19;Lejlighed;87;1978;2900;Hellerup;29-10-14;Alm. Salg;1800000
Tuborgvej  ;19;Lejlighed;80;1978;2900;Hellerup;20-01-15;Alm. Salg;2215000
Tuborgvej  ;19;Lejlighed;69;1978;2900;Hellerup;07-11-12;Alm. Salg;1250000
Tuborgvej  ;19;Lejlighed;87;1978;2900;Hellerup;14-01-14;Alm. Salg;1800000
Tuborgvej  ;19;Lejlighed;69;1978;2900;Hellerup;12-10-10;Alm. Salg;1300000
Tuborgvej  ;18;Villa;170;1953;2900;Hellerup;14-06-10;Alm. Salg;3500000
Tuborgvej  ;17;Lejlighed;66;1978;2900;Hellerup;19-08-14;Alm. Salg;1485000
Tuborgvej  ;17;Lejlighed;69;1978;2900;Hellerup;09-04-15;Alm. Salg;1850000
Tuborgvej  ;17;Lejlighed;66;1978;2900;Hellerup;04-06-15;Alm. Salg;1650000
Tuborgvej  ;17;Lejlighed;66;1978;2900;Hellerup;19-05-14;Alm. Salg;1595000
Tuborgvej  ;17;Lejlighed;66;1978;2900;Hellerup;08-09-14;Alm. Salg;1650000
Tuborgvej  ;17;Lejlighed;80;1978;2900;Hellerup;04-08-11;Alm. Salg;2550000
Tuborgvej  ;17;Lejlighed;87;1978;2900;Hellerup;12-03-13;Alm. Salg;2250000
Tuborgvej  ;17;Lejlighed;69;1978;2900;Hellerup;19-09-13;Alm. Salg;1375000
Tuborgvej  ;17;Lejlighed;69;1978;2900;Hellerup;27-05-15;Alm. Salg;1360000
Tuborgvej  ;17;Lejlighed;66;1978;2900;Hellerup;24-02-12;Alm. Salg;1345000
Tuborgvej  ;17;Lejlighed;69;1978;2900;Hellerup;14-08-14;Alm. Salg;1295000
Tuborgvej  ;17;Lejlighed;69;1978;2900;Hellerup;24-07-13;Alm. Salg;1450000
Tuborgvej  ;17;Lejlighed;66;1978;2900;Hellerup;05-01-12;Alm. Salg;1200000
Tuborgvej  ;17;Lejlighed;66;1978;2900;Hellerup;17-09-12;Alm. Salg;1215000
Tuborgvej  ;17;Lejlighed;80;1978;2900;Hellerup;06-02-12;Alm. Salg;2150000
Tuborgvej  ;17;Lejlighed;69;1978;2900;Hellerup;10-02-14;Alm. Salg;1300000
Tuborgvej  ;17;Lejlighed;80;1978;2900;Hellerup;13-03-14;Alm. Salg;1600000
Tuborgvej  ;17;Lejlighed;87;1978;2900;Hellerup;08-03-10;Alm. Salg;2400000
Tuborgvej  ;17;Lejlighed;66;1978;2900;Hellerup;11-10-13;Alm. Salg;1150000
Tuborgvej  ;17;Lejlighed;69;1978;2900;Hellerup;17-11-11;Alm. Salg;1175000
Tuborgvej  ;16;Villa;90;1948;2900;Hellerup;18-01-11;Auktion;1800000
Tuborgvej  ;153;Villa;166;1949;2900;Hellerup;21-12-12;Alm. Salg;2800000
Tuborgvej  ;15;Lejlighed;66;1978;2900;Hellerup;07-07-15;Alm. Salg;1795000
Tuborgvej  ;15;Lejlighed;69;1978;2900;Hellerup;15-12-14;Alm. Salg;1295000
Tuborgvej  ;15;Lejlighed;69;1978;2900;Hellerup;13-01-14;Alm. Salg;1350000
Tuborgvej  ;15;Lejlighed;66;1978;2900;Hellerup;08-11-14;Alm. Salg;1595000
Tuborgvej  ;15;Lejlighed;69;1978;2900;Hellerup;18-11-11;Alm. Salg;1000000
Tuborgvej  ;15;Lejlighed;69;1978;2900;Hellerup;28-02-12;Alm. Salg;1300000
Tuborgvej  ;15;Lejlighed;66;1978;2900;Hellerup;14-02-14;Alm. Salg;1150000
Tuborgvej  ;15;Lejlighed;69;1978;2900;Hellerup;05-12-13;Alm. Salg;1025000
Tuborgvej  ;15;Lejlighed;66;1978;2900;Hellerup;26-07-13;Alm. Salg;1380000
Tuborgvej  ;15;Lejlighed;66;1978;2900;Hellerup;12-07-11;Alm. Salg;1450000
Tuborgvej  ;146;Villa;138;1931;2900;Hellerup;16-06-10;Alm. Salg;3795000
Tuborgvej  ;138;Villa;148;1924;2900;Hellerup;17-02-15;Alm. Salg;3630000
Tuborgvej  ;137;Rækkehus;90;1933;2900;Hellerup;30-06-15;Alm. Salg;3550000
Tuborgvej  ;13;Lejlighed;66;1978;2900;Hellerup;17-06-15;Alm. Salg;1550000
Tuborgvej  ;13;Lejlighed;66;1978;2900;Hellerup;22-09-14;Alm. Salg;1500000
Tuborgvej  ;13;Lejlighed;69;1978;2900;Hellerup;23-07-14;Alm. Salg;1125000
Tuborgvej  ;13;Lejlighed;69;1978;2900;Hellerup;16-04-12;Alm. Salg;1450000
Tuborgvej  ;13;Lejlighed;69;1978;2900;Hellerup;12-06-10;Alm. Salg;1150000
Tuborgvej  ;13;Lejlighed;69;1978;2900;Hellerup;16-04-13;Alm. Salg;1400000
Tuborgvej  ;13;Lejlighed;66;1978;2900;Hellerup;26-07-10;Alm. Salg;1175000
Tuborgvej  ;13;Lejlighed;69;1978;2900;Hellerup;09-06-10;Alm. Salg;1230000
Tuborgvej  ;13;Lejlighed;69;1978;2900;Hellerup;21-01-11;Alm. Salg;1300000
Tuborgvej  ;128;Villa;136;1960;2900;Hellerup;06-10-15;Alm. Salg;1600000
Tuborgvej  ;120;Villa;107;1943;2900;Hellerup;26-05-11;Alm. Salg;2800000
Tuborgvej  ;118;Villa;255;1943;2900;Hellerup;13-08-15;Alm. Salg;4850000
Tuborgvej  ;112;Lejlighed;110;1939;2900;Hellerup;28-06-13;Alm. Salg;1675000
Tuborgvej  ;112;Lejlighed;110;1939;2900;Hellerup;29-04-15;Alm. Salg;2630000
Tuborgvej  ;112;Lejlighed;110;1939;2900;Hellerup;25-08-15;Alm. Salg;2085000
Tuborgvej  ;104;Villa;168;1935;2900;Hellerup;07-10-14;Alm. Salg;4950000
Tuborgvej  ;101;Villa;232;1936;2900;Hellerup;25-06-15;Alm. Salg;5050000
Tuborg Sundpark  ;9;Lejlighed;162;2005;2900;Hellerup;10-05-14;Alm. Salg;13800000
Tuborg Sundpark  ;9;Lejlighed;138;2005;2900;Hellerup;26-10-10;Alm. Salg;8350000
Tuborg Sundpark  ;8;Lejlighed;155;2005;2900;Hellerup;16-01-12;Alm. Salg;7250000
Tuborg Sundpark  ;7;Lejlighed;162;2005;2900;Hellerup;28-01-14;Alm. Salg;9200000
Tuborg Sundpark  ;5;Lejlighed;138;2004;2900;Hellerup;04-07-13;Alm. Salg;6000000
Tuborg Sundpark  ;5;Lejlighed;138;2004;2900;Hellerup;10-10-12;Alm. Salg;8500000
Tuborg Sundpark  ;5;Lejlighed;162;2004;2900;Hellerup;10-03-14;Alm. Salg;13200000
Tuborg Sundpark  ;5;Lejlighed;138;2004;2900;Hellerup;14-01-14;Alm. Salg;8200000
Tuborg Sundpark  ;5;Lejlighed;162;2004;2900;Hellerup;16-04-13;Alm. Salg;8900000
Tuborg Sundpark  ;4;Lejlighed;138;2004;2900;Hellerup;27-06-14;Alm. Salg;9500000
Tuborg Sundpark  ;4;Lejlighed;138;2004;2900;Hellerup;25-03-10;Alm. Salg;7850000
Tuborg Sundpark  ;4;Lejlighed;138;2004;2900;Hellerup;10-04-13;Alm. Salg;7387500
Tuborg Sundpark  ;4;Lejlighed;93;2004;2900;Hellerup;09-01-13;Alm. Salg;5800000
Tuborg Sundpark  ;2;Lejlighed;98;2004;2900;Hellerup;08-02-13;Alm. Salg;5475000
Tuborg Sundpark  ;2;Lejlighed;162;2004;2900;Hellerup;30-05-14;Alm. Salg;14750000
Tuborg Sundpark  ;2;Lejlighed;162;2004;2900;Hellerup;08-03-11;Alm. Salg;13000000
Tuborg Sundpark  ;2;Lejlighed;112;2004;2900;Hellerup;16-09-14;Alm. Salg;7250100
Tuborg Sundpark  ;12;Lejlighed;138;2005;2900;Hellerup;18-09-14;Andet;6350000
Tuborg Sundpark  ;12;Lejlighed;138;2005;2900;Hellerup;07-06-15;Alm. Salg;11200000
Tuborg Sundpark  ;12;Lejlighed;138;2005;2900;Hellerup;17-05-13;Alm. Salg;9000000
Tuborg Sundpark  ;11;Lejlighed;138;2005;2900;Hellerup;23-02-10;Alm. Salg;9500000
Tuborg Sundpark  ;11;Lejlighed;155;2005;2900;Hellerup;03-09-14;Alm. Salg;11950000
Tuborg Sundpark  ;11;Lejlighed;138;2005;2900;Hellerup;20-05-10;Alm. Salg;8500000
Tuborg Sundpark  ;11;Lejlighed;155;2005;2900;Hellerup;13-03-14;Alm. Salg;10200000
Tuborg Sundpark  ;10;Lejlighed;137;2005;2900;Hellerup;10-07-13;Alm. Salg;9950000
Tuborg Sundpark  ;10;Lejlighed;137;2005;2900;Hellerup;29-04-15;Alm. Salg;10715000
Tuborg Sundpark  ;1;Lejlighed;93;2004;2900;Hellerup;24-09-12;Alm. Salg;6185000
Tuborg Sundpark  ;1;Lejlighed;93;2004;2900;Hellerup;10-06-15;Alm. Salg;8500000
Tuborg Sundpark  ;1;Lejlighed;140;2004;2900;Hellerup;23-04-15;Alm. Salg;10000000
Tuborg Parkvej  ;2;Lejlighed;123;1995;2900;Hellerup;03-09-13;Alm. Salg;5000000
Tuborg Parkvej  ;2;Lejlighed;92;1995;2900;Hellerup;11-09-14;Alm. Salg;3400000
Tuborg Parkvej  ;2;Lejlighed;99;1995;2900;Hellerup;21-12-10;Alm. Salg;3750000
Tuborg Parkvej  ;2;Lejlighed;80;1995;2900;Hellerup;12-08-15;Alm. Salg;2850000
Tuborg Havnepark  ;9;Lejlighed;165;2008;2900;Hellerup;03-06-12;Alm. Salg;8350000
Tuborg Havnepark  ;9;Lejlighed;204;2008;2900;Hellerup;27-08-14;Alm. Salg;17600000
Tuborg Havnepark  ;9;Lejlighed;171;2008;2900;Hellerup;02-03-14;Alm. Salg;9900000
Tuborg Havnepark  ;9;Lejlighed;155;2008;2900;Hellerup;08-07-13;Alm. Salg;8150000
Tuborg Havnepark  ;9;Lejlighed;155;2008;2900;Hellerup;12-03-12;Alm. Salg;8100000
Tuborg Havnepark  ;9;Lejlighed;171;2008;2900;Hellerup;24-02-13;Alm. Salg;8575000
Tuborg Havnepark  ;9;Lejlighed;155;2008;2900;Hellerup;28-11-11;Alm. Salg;7200000
Tuborg Havnepark  ;8;Lejlighed;160;2007;2900;Hellerup;17-07-12;Alm. Salg;7000000
Tuborg Havnepark  ;8;Lejlighed;147;2007;2900;Hellerup;09-01-14;Alm. Salg;6995000
Tuborg Havnepark  ;8;Lejlighed;147;2007;2900;Hellerup;01-07-13;Alm. Salg;7100000
Tuborg Havnepark  ;8;Lejlighed;160;2007;2900;Hellerup;01-12-10;Alm. Salg;7500000
Tuborg Havnepark  ;8;Lejlighed;147;2007;2900;Hellerup;27-04-12;Alm. Salg;7100000
Tuborg Havnepark  ;8;Lejlighed;147;2007;2900;Hellerup;05-06-12;Alm. Salg;6600000
Tuborg Havnepark  ;8;Lejlighed;160;2007;2900;Hellerup;20-10-13;Alm. Salg;7800000
Tuborg Havnepark  ;7;Lejlighed;154;2007;2900;Hellerup;30-04-12;Alm. Salg;7842000
Tuborg Havnepark  ;7;Lejlighed;154;2007;2900;Hellerup;18-06-12;Alm. Salg;7990000
Tuborg Havnepark  ;7;Lejlighed;154;2007;2900;Hellerup;02-10-12;Alm. Salg;7750000
Tuborg Havnepark  ;7;Lejlighed;170;2007;2900;Hellerup;24-04-13;Alm. Salg;9000000
Tuborg Havnepark  ;6;Lejlighed;158;2007;2900;Hellerup;13-06-12;Alm. Salg;7550000
Tuborg Havnepark  ;6;Lejlighed;131;2007;2900;Hellerup;08-01-13;Alm. Salg;6250000
Tuborg Havnepark  ;6;Lejlighed;158;2007;2900;Hellerup;30-04-13;Alm. Salg;7400000
Tuborg Havnepark  ;6;Lejlighed;158;2007;2900;Hellerup;09-08-13;Alm. Salg;7250000
Tuborg Havnepark  ;6;Lejlighed;131;2007;2900;Hellerup;17-05-11;Alm. Salg;6150000
Tuborg Havnepark  ;5;Lejlighed;154;2007;2900;Hellerup;05-03-15;Alm. Salg;8500000
Tuborg Havnepark  ;5;Lejlighed;202;2007;2900;Hellerup;25-02-15;Alm. Salg;16925000
Tuborg Havnepark  ;5;Lejlighed;170;2007;2900;Hellerup;05-02-13;Alm. Salg;9250000
Tuborg Havnepark  ;5;Lejlighed;154;2007;2900;Hellerup;01-03-15;Alm. Salg;8962500
Tuborg Havnepark  ;5;Lejlighed;154;2007;2900;Hellerup;10-03-15;Andet;9250000
Tuborg Havnepark  ;4;Lejlighed;160;2007;2900;Hellerup;15-03-10;Alm. Salg;5600000
Tuborg Havnepark  ;4;Lejlighed;160;2007;2900;Hellerup;24-08-15;Alm. Salg;8500000
Tuborg Havnepark  ;4;Lejlighed;147;2007;2900;Hellerup;19-08-13;Alm. Salg;7260000
Tuborg Havnepark  ;4;Lejlighed;160;2007;2900;Hellerup;05-11-12;Alm. Salg;7750000
Tuborg Havnepark  ;4;Lejlighed;160;2007;2900;Hellerup;26-05-10;Alm. Salg;7000000
Tuborg Havnepark  ;4;Lejlighed;160;2007;2900;Hellerup;29-06-15;Alm. Salg;8050000
Tuborg Havnepark  ;4;Lejlighed;147;2007;2900;Hellerup;24-02-14;Alm. Salg;6500000
Tuborg Havnepark  ;3;Lejlighed;154;2007;2900;Hellerup;04-06-10;Alm. Salg;7400000
Tuborg Havnepark  ;3;Lejlighed;154;2007;2900;Hellerup;11-12-14;Alm. Salg;8750000
Tuborg Havnepark  ;3;Lejlighed;170;2007;2900;Hellerup;27-01-12;Alm. Salg;6200000
Tuborg Havnepark  ;22;Lejlighed;167;2008;2900;Hellerup;22-09-10;Alm. Salg;6000000
Tuborg Havnepark  ;22;Lejlighed;163;2008;2900;Hellerup;18-11-10;Alm. Salg;6500000
Tuborg Havnepark  ;22;Lejlighed;163;2008;2900;Hellerup;03-01-13;Alm. Salg;10500000
Tuborg Havnepark  ;22;Lejlighed;167;2008;2900;Hellerup;01-10-10;Alm. Salg;8010000
Tuborg Havnepark  ;22;Lejlighed;167;2008;2900;Hellerup;03-07-10;Alm. Salg;7495000
Tuborg Havnepark  ;22;Lejlighed;163;2008;2900;Hellerup;05-11-14;Alm. Salg;11000000
Tuborg Havnepark  ;22;Lejlighed;167;2008;2900;Hellerup;12-04-12;Alm. Salg;7100000
Tuborg Havnepark  ;22;Lejlighed;163;2008;2900;Hellerup;31-08-10;Alm. Salg;7800000
Tuborg Havnepark  ;22;Lejlighed;167;2008;2900;Hellerup;10-08-10;Alm. Salg;6375000
Tuborg Havnepark  ;22;Lejlighed;163;2008;2900;Hellerup;19-05-14;Alm. Salg;10000000
Tuborg Havnepark  ;20;Lejlighed;170;2008;2900;Hellerup;30-10-12;Alm. Salg;8700000
Tuborg Havnepark  ;20;Lejlighed;167;2008;2900;Hellerup;22-09-10;Alm. Salg;6539000
Tuborg Havnepark  ;20;Lejlighed;167;2008;2900;Hellerup;17-07-13;Fam. Salg;6000000
Tuborg Havnepark  ;20;Lejlighed;167;2008;2900;Hellerup;02-07-10;Alm. Salg;7000000
Tuborg Havnepark  ;20;Lejlighed;170;2008;2900;Hellerup;26-02-13;Alm. Salg;9450000
Tuborg Havnepark  ;20;Lejlighed;167;2008;2900;Hellerup;29-04-10;Alm. Salg;7000000
Tuborg Havnepark  ;2;Lejlighed;158;2007;2900;Hellerup;06-01-15;Alm. Salg;7400000
Tuborg Havnepark  ;2;Lejlighed;158;2007;2900;Hellerup;31-03-14;Alm. Salg;7250000
Tuborg Havnepark  ;2;Lejlighed;158;2007;2900;Hellerup;28-11-11;Alm. Salg;6500000
Tuborg Havnepark  ;2;Lejlighed;131;2007;2900;Hellerup;28-05-14;Alm. Salg;6500000
Tuborg Havnepark  ;2;Lejlighed;158;2007;2900;Hellerup;05-09-13;Alm. Salg;6900000
Tuborg Havnepark  ;18;Lejlighed;157;2008;2900;Hellerup;10-12-10;Alm. Salg;6650000
Tuborg Havnepark  ;18;Lejlighed;218;2008;2900;Hellerup;27-02-15;Alm. Salg;18000000
Tuborg Havnepark  ;18;Lejlighed;157;2008;2900;Hellerup;17-01-11;Alm. Salg;9000000
Tuborg Havnepark  ;18;Lejlighed;167;2008;2900;Hellerup;02-06-10;Alm. Salg;8000000
Tuborg Havnepark  ;18;Lejlighed;157;2008;2900;Hellerup;11-11-14;Alm. Salg;12000000
Tuborg Havnepark  ;18;Lejlighed;167;2008;2900;Hellerup;24-05-11;Alm. Salg;8851000
Tuborg Havnepark  ;18;Lejlighed;167;2008;2900;Hellerup;16-05-12;Alm. Salg;8925000
Tuborg Havnepark  ;18;Lejlighed;157;2008;2900;Hellerup;18-01-12;Alm. Salg;7800000
Tuborg Havnepark  ;18;Lejlighed;157;2008;2900;Hellerup;15-07-10;Alm. Salg;6750000
Tuborg Havnepark  ;18;Lejlighed;167;2008;2900;Hellerup;15-11-11;Alm. Salg;7800000
Tuborg Havnepark  ;16;Lejlighed;167;2008;2900;Hellerup;22-10-14;Alm. Salg;9250000
Tuborg Havnepark  ;16;Lejlighed;166;2008;2900;Hellerup;01-11-10;Alm. Salg;6315000
Tuborg Havnepark  ;16;Lejlighed;167;2008;2900;Hellerup;23-06-10;Alm. Salg;8120000
Tuborg Havnepark  ;16;Lejlighed;167;2008;2900;Hellerup;01-06-11;Alm. Salg;9500000
Tuborg Havnepark  ;16;Lejlighed;166;2008;2900;Hellerup;12-11-10;Andet;8100000
Tuborg Havnepark  ;14;Lejlighed;149;2008;2900;Hellerup;01-06-14;Alm. Salg;7550000
Tuborg Havnepark  ;14;Lejlighed;162;2008;2900;Hellerup;25-03-10;Alm. Salg;10000000
Tuborg Havnepark  ;14;Lejlighed;149;2008;2900;Hellerup;11-03-15;Alm. Salg;10600000
Tuborg Havnepark  ;14;Lejlighed;162;2008;2900;Hellerup;15-11-13;Alm. Salg;11000000
Tuborg Havnepark  ;14;Lejlighed;149;2008;2900;Hellerup;08-02-13;Alm. Salg;7500000
Tuborg Havnepark  ;12;Lejlighed;149;2008;2900;Hellerup;29-11-13;Alm. Salg;6900000
Tuborg Havnepark  ;12;Lejlighed;149;2008;2900;Hellerup;04-09-14;Alm. Salg;9500000
Tuborg Havnepark  ;12;Lejlighed;160;2008;2900;Hellerup;05-11-13;Alm. Salg;8500000
Tuborg Havnepark  ;12;Lejlighed;160;2008;2900;Hellerup;06-04-14;Alm. Salg;8437500
Tuborg Havnepark  ;12;Lejlighed;160;2008;2900;Hellerup;17-06-11;Alm. Salg;6700000
Tuborg Havnepark  ;11;Lejlighed;165;2008;2900;Hellerup;06-05-13;Alm. Salg;9390000
Tuborg Havnepark  ;11;Lejlighed;155;2008;2900;Hellerup;16-07-13;Alm. Salg;9375000
Tuborg Havnepark  ;11;Lejlighed;155;2008;2900;Hellerup;11-11-13;Alm. Salg;12600000
Tuborg Havnepark  ;11;Lejlighed;171;2008;2900;Hellerup;27-08-15;Alm. Salg;12075000
Tuborg Havnepark  ;11;Lejlighed;171;2008;2900;Hellerup;19-09-12;Alm. Salg;9500000
Tuborg Havnepark  ;11;Lejlighed;155;2008;2900;Hellerup;03-11-13;Alm. Salg;11000000
Tuborg Havnepark  ;10;Lejlighed;160;2008;2900;Hellerup;08-06-15;Alm. Salg;8895000
Tuborg Havnepark  ;10;Lejlighed;133;2008;2900;Hellerup;03-08-11;Fam. Salg;4200000
Tuborg Havnepark  ;10;Lejlighed;160;2008;2900;Hellerup;30-01-14;Alm. Salg;7900000
Tuborg Havnepark  ;10;Lejlighed;160;2008;2900;Hellerup;23-04-10;Alm. Salg;6100000
Tuborg Havnepark  ;1;Lejlighed;202;2007;2900;Hellerup;07-11-12;Alm. Salg;14000000
Tuborg Havnepark  ;1;Lejlighed;170;2007;2900;Hellerup;16-03-11;Alm. Salg;7850000
Tuborg Havnepark  ;1;Lejlighed;154;2007;2900;Hellerup;03-03-11;Alm. Salg;5600000
Tuborg Havnepark  ;1;Lejlighed;170;2007;2900;Hellerup;30-04-12;Alm. Salg;6750000
Tuborg Boulevard  ;9;Rækkehus;144;2003;2900;Hellerup;24-01-14;Alm. Salg;6500000
Tuborg Boulevard  ;9;Rækkehus;169;2003;2900;Hellerup;09-09-14;Alm. Salg;8700000
Tuborg Boulevard  ;9;Rækkehus;169;2003;2900;Hellerup;03-06-11;Alm. Salg;7300000
Tuborg Boulevard  ;9;Lejlighed;144;2003;2900;Hellerup;27-05-11;Alm. Salg;6720000
Tuborg Boulevard  ;24;Lejlighed;167;2002;2900;Hellerup;23-11-14;Alm. Salg;12250000
Tuborg Boulevard  ;24;Lejlighed;147;2002;2900;Hellerup;26-01-12;Alm. Salg;6400000
Tuborg Boulevard  ;22;Lejlighed;147;2002;2900;Hellerup;31-05-12;Alm. Salg;7500000
Tuborg Boulevard  ;22;Lejlighed;147;2002;2900;Hellerup;16-10-13;Alm. Salg;7800000
Tuborg Boulevard  ;20;Lejlighed;167;2002;2900;Hellerup;23-03-10;Alm. Salg;6325000
Tuborg Boulevard  ;20;Lejlighed;147;2002;2900;Hellerup;25-04-12;Alm. Salg;7250000
Tuborg Boulevard  ;20;Lejlighed;167;2002;2900;Hellerup;09-09-15;Alm. Salg;10400000
Tuborg Boulevard  ;20;Lejlighed;147;2002;2900;Hellerup;16-04-15;Alm. Salg;8000000
Tuborg Boulevard  ;20;Lejlighed;167;2002;2900;Hellerup;03-07-13;Alm. Salg;7600000
Tuborg Boulevard  ;20;Lejlighed;147;2002;2900;Hellerup;19-06-14;Alm. Salg;7200000
Tuborg Boulevard  ;18;Lejlighed;170;2002;2900;Hellerup;10-07-13;Alm. Salg;9000000
Tuborg Boulevard  ;18;Lejlighed;147;2002;2900;Hellerup;07-11-10;Alm. Salg;6300000
Tuborg Boulevard  ;18;Lejlighed;170;2002;2900;Hellerup;02-10-11;Alm. Salg;6750000
Tuborg Boulevard  ;18;Lejlighed;147;2002;2900;Hellerup;08-04-15;Alm. Salg;7900000
Tuborg Boulevard  ;18;Lejlighed;170;2002;2900;Hellerup;22-03-10;Alm. Salg;6950000
Tuborg Boulevard  ;15;Lejlighed;144;2002;2900;Hellerup;13-08-14;Alm. Salg;8995000
Tuborg Boulevard  ;15;Lejlighed;144;2002;2900;Hellerup;07-02-14;Alm. Salg;9750000
Tuborg Boulevard  ;15;Lejlighed;227;2002;2900;Hellerup;16-09-11;Alm. Salg;14500000
